,Age,Education,Status,Income,Kid,Teen,Duration,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1780,45,Undergraduate,Alone,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6
1781,48,Postgraduate,Alone,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5
1782,56,Graduate,Couple,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6
1783,65,Graduate,Couple,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7
1784,53,Graduate,Couple,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
1785,57,Graduate,Alone,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8
1786,51,Graduate,Couple,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6
1787,41,Graduate,Couple,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6
1788,45,Undergraduate,Couple,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8
1789,45,Graduate,Couple,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3
1790,74,Graduate,Couple,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5
1791,61,Postgraduate,Alone,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4
1792,62,Undergraduate,Couple,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1
1793,48,Graduate,Alone,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6
1794,72,Graduate,Couple,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6
1795,64,Postgraduate,Couple,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6
1796,69,Graduate,Alone,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3
1797,47,Postgraduate,Alone,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6
1798,60,Graduate,Couple,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4
1799,43,Undergraduate,Couple,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4
1800,48,Graduate,Couple,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3
1801,50,Graduate,Couple,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6
1802,73,Postgraduate,Couple,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5
1803,58,Graduate,Alone,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7
1804,73,Graduate,Couple,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7
1805,66,Graduate,Couple,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5
1806,58,Postgraduate,Alone,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0
1807,60,Graduate,Alone,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5
1808,68,Graduate,Couple,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1
1809,50,Postgraduate,Alone,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3
1810,58,Graduate,Couple,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8
1811,61,Postgraduate,Alone,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9
1812,55,Postgraduate,Couple,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1
1813,32,Graduate,Couple,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7
1814,70,Graduate,Alone,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2
1815,41,Postgraduate,Couple,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9
1816,42,Undergraduate,Couple,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5
1817,73,Graduate,Alone,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7
1818,68,Graduate,Couple,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5
1819,63,Postgraduate,Couple,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7
1820,62,Graduate,Couple,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4
1821,53,Postgraduate,Alone,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7
1822,53,Postgraduate,Alone,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6
1823,56,Graduate,Couple,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2
1824,46,Undergraduate,Couple,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7
1825,55,Graduate,Couple,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8
1826,59,Postgraduate,Alone,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5
1827,38,Graduate,Couple,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2
1828,66,Postgraduate,Couple,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1
1829,49,Postgraduate,Couple,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9
1830,37,Graduate,Alone,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9
1831,65,Graduate,Couple,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7
1832,62,Postgraduate,Couple,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6
1833,50,Graduate,Couple,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7
1834,47,Graduate,Couple,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4
1835,46,Graduate,Couple,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5
1836,54,Postgraduate,Couple,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1
1837,67,Graduate,Couple,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6
1838,69,Undergraduate,Couple,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6
1839,70,Postgraduate,Alone,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6
1840,42,Postgraduate,Couple,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9
1841,71,Postgraduate,Alone,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2
1842,56,Postgraduate,Alone,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6
1843,67,Postgraduate,Couple,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2
1844,59,Postgraduate,Couple,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7
1845,49,Postgraduate,Couple,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5
1846,61,Postgraduate,Couple,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19
1847,34,Graduate,Couple,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7
1848,58,Postgraduate,Couple,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6
1849,36,Graduate,Alone,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8
1850,29,Undergraduate,Alone,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6
1851,49,Graduate,Couple,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8
1852,46,Postgraduate,Couple,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2
1853,63,Graduate,Couple,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3
1854,40,Postgraduate,Alone,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4
1855,53,Postgraduate,Alone,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6
1856,73,Postgraduate,Alone,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6
1857,48,Postgraduate,Couple,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7
1858,52,Postgraduate,Couple,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1
1859,39,Graduate,Couple,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7
1860,58,Postgraduate,Couple,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3
1861,49,Undergraduate,Alone,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6
1862,45,Graduate,Alone,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4
1863,53,Graduate,Couple,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2
1864,42,Graduate,Couple,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4
1865,51,Graduate,Alone,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7
1866,56,Postgraduate,Couple,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5
1867,40,Graduate,Alone,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6
1868,53,Postgraduate,Couple,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10
1869,47,Undergraduate,Couple,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2
1870,57,Postgraduate,Alone,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6
1871,60,Graduate,Alone,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4
1872,52,Graduate,Alone,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6
1873,76,Postgraduate,Alone,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6
1874,72,Graduate,Alone,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2
1875,37,Undergraduate,Alone,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7
1876,65,Postgraduate,Alone,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9
1877,66,Graduate,Couple,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1
1878,73,Postgraduate,Couple,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4
1879,49,Graduate,Alone,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8
1880,40,Postgraduate,Couple,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6
1881,55,Postgraduate,Couple,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7
1882,56,Postgraduate,Alone,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7
1883,55,Postgraduate,Alone,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2
1884,39,Postgraduate,Alone,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3
1885,40,Graduate,Alone,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7
1886,67,Postgraduate,Couple,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4
1887,53,Postgraduate,Alone,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2
1888,49,Graduate,Couple,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5
1889,42,Graduate,Couple,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6
1890,36,Postgraduate,Couple,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3
1891,35,Postgraduate,Couple,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1
1892,39,Graduate,Couple,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8
1893,56,Graduate,Alone,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8
1894,50,Graduate,Alone,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1
1895,75,Graduate,Alone,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6
1896,46,Undergraduate,Couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6
1897,70,Postgraduate,Alone,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1
1898,79,Postgraduate,Alone,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1
1899,74,Postgraduate,Couple,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3
1900,60,Postgraduate,Couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7
1901,41,Graduate,Alone,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7
1902,37,Postgraduate,Couple,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2
1903,53,Graduate,Alone,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6
1904,56,Graduate,Couple,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4
1905,70,Graduate,Couple,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1
1906,53,Postgraduate,Couple,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5
1907,38,Graduate,Couple,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7
1908,65,Graduate,Couple,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6
1909,44,Postgraduate,Couple,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7
1910,64,Undergraduate,Couple,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0
1911,54,Graduate,Alone,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5
1912,53,Postgraduate,Couple,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2
1913,57,Graduate,Couple,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8
1914,61,Postgraduate,Alone,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8
1915,56,Graduate,Alone,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8
1916,34,Graduate,Couple,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
1917,43,Postgraduate,Alone,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6
1918,48,Graduate,Alone,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7
1919,59,Postgraduate,Couple,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7
1920,47,Undergraduate,Alone,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3
1921,52,Undergraduate,Couple,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3
1922,68,Graduate,Alone,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4
1923,81,Postgraduate,Alone,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3
1924,65,Graduate,Alone,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5
1925,47,Postgraduate,Couple,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5
1926,55,Postgraduate,Couple,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8
1927,54,Graduate,Couple,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2
1928,67,Graduate,Alone,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5
1929,59,Postgraduate,Couple,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7
1930,50,Postgraduate,Couple,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5
1931,77,Postgraduate,Couple,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3
1932,42,Postgraduate,Couple,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6
1933,56,Postgraduate,Couple,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7
1934,73,Graduate,Couple,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3
1935,49,Undergraduate,Couple,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7
1936,68,Postgraduate,Alone,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4
1937,75,Postgraduate,Alone,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8
1938,65,Postgraduate,Couple,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5
1939,51,Graduate,Couple,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4
1940,40,Postgraduate,Couple,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2
1941,74,Graduate,Couple,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8
1942,47,Graduate,Alone,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7
1943,40,Graduate,Couple,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1
1944,48,Postgraduate,Couple,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7
1945,73,Graduate,Alone,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3
1946,42,Graduate,Couple,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2
1947,50,Postgraduate,Couple,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1
1948,56,Graduate,Alone,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8
1949,70,Graduate,Couple,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7
1950,84,Postgraduate,Alone,51141.0,0,0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5
1951,48,Graduate,Couple,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3
1952,73,Graduate,Alone,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1
1953,48,Postgraduate,Couple,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8
1954,60,Postgraduate,Alone,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4
1955,74,Postgraduate,Alone,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0
1956,48,Graduate,Couple,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6
1957,68,Graduate,Alone,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7
1958,34,Graduate,Alone,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2
1959,74,Postgraduate,Alone,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4
1960,59,Postgraduate,Couple,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5
1961,62,Postgraduate,Alone,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6
1962,46,Graduate,Couple,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3
1963,72,Graduate,Alone,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9
1964,58,Graduate,Alone,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7
1965,77,Graduate,Couple,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3
1966,52,Graduate,Couple,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5
1967,61,Graduate,Couple,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3
1968,75,Graduate,Alone,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2
1969,46,Postgraduate,Couple,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1
1970,58,Graduate,Alone,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4
1971,41,Graduate,Alone,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4
1972,53,Graduate,Couple,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
1973,49,Graduate,Couple,40794.0,0,1,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7
1974,53,Undergraduate,Couple,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3
1975,55,Graduate,Couple,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1
1976,61,Undergraduate,Couple,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5
1977,56,Postgraduate,Alone,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7
1978,45,Graduate,Couple,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8
1979,40,Postgraduate,Alone,31385.0,1,0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8
1980,40,Graduate,Couple,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9
1981,50,Postgraduate,Alone,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
1982,73,Graduate,Couple,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1
1983,62,Postgraduate,Couple,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4
1984,49,Graduate,Alone,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7
1985,67,Graduate,Couple,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5
1986,46,Graduate,Couple,57113.0,1,1,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7
1987,33,Graduate,Couple,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4
1988,38,Graduate,Couple,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8
1989,68,Graduate,Couple,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2
1990,61,Postgraduate,Alone,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3
1991,53,Postgraduate,Couple,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7
1992,77,Postgraduate,Alone,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3
1993,66,Graduate,Alone,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5
1994,64,Graduate,Couple,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8
1995,44,Undergraduate,Couple,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2
1996,49,Graduate,Couple,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4
1997,49,Postgraduate,Couple,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4
1998,51,Postgraduate,Couple,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8
1999,44,Undergraduate,Alone,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3
2000,54,Graduate,Alone,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6
2001,57,Postgraduate,Alone,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6
2002,54,Graduate,Couple,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8
2003,58,Graduate,Alone,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3
2004,52,Postgraduate,Alone,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7
2005,47,Graduate,Couple,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8
2006,54,Graduate,Couple,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5
2007,60,Graduate,Alone,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8
2008,65,Postgraduate,Alone,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2
2009,58,Postgraduate,Couple,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5
2010,66,Graduate,Alone,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3
2011,38,Graduate,Alone,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8
2012,47,Graduate,Couple,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2
2013,43,Undergraduate,Couple,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9
2014,66,Graduate,Alone,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5
2015,49,Undergraduate,Couple,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6
2016,41,Graduate,Couple,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9
2017,57,Graduate,Couple,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8
2018,73,Graduate,Alone,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6
2019,52,Graduate,Couple,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8
2020,46,Graduate,Couple,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6
2021,42,Postgraduate,Couple,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6
2022,68,Graduate,Couple,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6
2023,72,Postgraduate,Couple,77027.0,0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4
2024,59,Postgraduate,Couple,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4
2025,45,Postgraduate,Couple,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5
2026,59,Graduate,Couple,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6
2027,71,Graduate,Alone,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4
2028,75,Postgraduate,Couple,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8
2029,39,Undergraduate,Couple,7500.0,1,0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9
2030,77,Postgraduate,Alone,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6
2031,69,Graduate,Couple,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5
